id,acc_app_id,area,acc_activity_id,actividad,organization_name,pais,province_id,provincia,canton
15366,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15367,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15368,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15369,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15370,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15371,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15372,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15373,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15374,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15375,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15376,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15377,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15378,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15379,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15380,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15381,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15382,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15383,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15384,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15385,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15386,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15387,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15388,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15389,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15390,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15391,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15392,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15393,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15394,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15395,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15396,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15397,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15399,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15400,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15401,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15402,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15403,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15404,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15405,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15406,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15407,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15408,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15409,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15410,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15411,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15412,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15413,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15414,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15415,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15416,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15419,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15420,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15421,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15422,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15423,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15424,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15425,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15426,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15427,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15428,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15429,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15430,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15431,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15432,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15433,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
15434,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
16033,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
22538,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
22539,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
22540,1056,LABORATORIOS,12,ENSAYOS,LABCESTTA S.A.,Ecuador,10,Guayas,Guayaquil
12152,1073,LABORATORIOS,12,ENSAYOS,Pinturas unidas,Ecuador,10,Guayas,Guayaquil
12153,1073,LABORATORIOS,12,ENSAYOS,Pinturas unidas,Ecuador,10,Guayas,Guayaquil
12154,1073,LABORATORIOS,12,ENSAYOS,Pinturas unidas,Ecuador,10,Guayas,Guayaquil
12155,1073,LABORATORIOS,12,ENSAYOS,Pinturas unidas,Ecuador,10,Guayas,Guayaquil
12156,1073,LABORATORIOS,12,ENSAYOS,Pinturas unidas,Ecuador,10,Guayas,Guayaquil
27220,1081,LABORATORIOS,12,ENSAYOS,Toni,Ecuador,10,Guayas,Guayaquil
27221,1081,LABORATORIOS,12,ENSAYOS,Toni,Ecuador,10,Guayas,Guayaquil
27265,1081,LABORATORIOS,12,ENSAYOS,Toni,Ecuador,10,Guayas,Guayaquil
27266,1081,LABORATORIOS,12,ENSAYOS,Toni,Ecuador,10,Guayas,Guayaquil
27267,1081,LABORATORIOS,12,ENSAYOS,Toni,Ecuador,10,Guayas,Guayaquil
27268,1081,LABORATORIOS,12,ENSAYOS,Toni,Ecuador,10,Guayas,Guayaquil
19027,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
19028,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
19030,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
19034,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
19048,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25875,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25876,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25877,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25878,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25879,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25880,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25881,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25884,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25885,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25886,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25887,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25888,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25889,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25890,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25891,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25892,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25893,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25894,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25895,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25970,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25971,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25972,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25973,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25974,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25975,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25976,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25977,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25978,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25979,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25980,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25981,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25982,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25983,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25984,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25985,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25986,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25987,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25988,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25991,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25992,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25993,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25994,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25995,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
25999,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
26000,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
26001,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
26002,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
26003,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
26007,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
26058,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
26059,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
26060,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
26629,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
26630,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
26631,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
28488,1710,LABORATORIOS,12,ENSAYOS,Laboratorio Lazo Lablazo C.ltda,Ecuador,10,Guayas,Durán
9493,1192,LABORATORIOS,12,ENSAYOS,JOZALAB,Ecuador,10,Guayas,Durán
9494,1192,LABORATORIOS,12,ENSAYOS,JOZALAB,Ecuador,10,Guayas,Durán
9495,1192,LABORATORIOS,12,ENSAYOS,JOZALAB,Ecuador,10,Guayas,Durán
9496,1192,LABORATORIOS,12,ENSAYOS,JOZALAB,Ecuador,10,Guayas,Durán
9497,1192,LABORATORIOS,12,ENSAYOS,JOZALAB,Ecuador,10,Guayas,Durán
19630,1192,LABORATORIOS,12,ENSAYOS,JOZALAB,Ecuador,10,Guayas,Durán
19631,1192,LABORATORIOS,12,ENSAYOS,JOZALAB,Ecuador,10,Guayas,Durán
19632,1192,LABORATORIOS,12,ENSAYOS,JOZALAB,Ecuador,10,Guayas,Durán
19259,1241,LABORATORIOS,12,ENSAYOS,SODERAL S.A.,Ecuador,10,Guayas,Coronel. Marcelino Maridueña
19260,1241,LABORATORIOS,12,ENSAYOS,SODERAL S.A.,Ecuador,10,Guayas,Coronel. Marcelino Maridueña
19261,1241,LABORATORIOS,12,ENSAYOS,SODERAL S.A.,Ecuador,10,Guayas,Coronel. Marcelino Maridueña
19262,1241,LABORATORIOS,12,ENSAYOS,SODERAL S.A.,Ecuador,10,Guayas,Coronel. Marcelino Maridueña
19263,1241,LABORATORIOS,12,ENSAYOS,SODERAL S.A.,Ecuador,10,Guayas,Coronel. Marcelino Maridueña
19264,1241,LABORATORIOS,12,ENSAYOS,SODERAL S.A.,Ecuador,10,Guayas,Coronel. Marcelino Maridueña
16042,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16043,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16044,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16045,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16046,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16047,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16048,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16049,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16050,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16051,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16052,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16053,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16054,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16055,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16056,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16057,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16058,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16059,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16060,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16062,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16063,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16064,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16065,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16066,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16067,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16068,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16069,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16070,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16071,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16072,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16073,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16074,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16075,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16076,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16077,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16078,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16079,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16080,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16081,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16082,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16083,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16084,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16085,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16086,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16088,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16089,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16091,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16092,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16093,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16094,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16095,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16096,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16097,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16098,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16099,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16100,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16102,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16103,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
16104,403,LABORATORIOS,12,ENSAYOS,SGS DEL ECUADOR S.A - LABORATORIO HEALTH & NUTRITION,Ecuador,10,Guayas,Guayaquil
